Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
295	1	çağları kilise sultası ile Avrupa dehasının mücadele tarihine dönüştü . Kanlı boğazlaşmalardan sonra kilisenin esaretinden kurtulan düşünce , bilhassa on	<<< dokuz ve yirminci >>>	yüzyıllarda , insan üzerinde ruhi ve manevi otorite namına ne varsa ortadan kaldırdı . Avrupa'nın bir daha Romalılaştığını Goethe'nin şu	çağları_Noun kilise_Noun sultası_Noun ile_Postp Avrupa_Noun dehasının_Noun mücadele_Noun tarihine_Noun dönüştü_Verb ._Punc Kanlı_Noun boğazlaşmalardan_Noun sonra_Postp kilisenin_Noun esaretinden_Noun kurtulan_Verb düşünce_Noun ,_Punc bilhassa_Adv on_Adj	<<< dokuz_Adj ve_Conj yirminci_Adj >>>	yüzyıllarda_Noun ,_Punc insan_Noun üzerinde_Noun ruhi_Adj ve_Conj manevi_Adj otorite_Noun namına_Noun ne_Adj varsa_Adj ortadan_Noun kaldırdı_Verb ._Punc Avrupa'nın_Noun bir_Det daha_Adv Romalılaştığını_Noun Goethe'nin_Undef şu_Det	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=294&uT=y	269239292	269239294
296	1	veya elektrik üretim ve dağıtım varlıklarının işletme hakkı verilmiş ise , kiracı veya işletme hakkına sahip tüzel kişi tarafından yapılan	<<< bir ve ikinci >>>	fıkralardaki giderler bunların özel maliyet bedeli olarak ayrıca değerlenir . Kiracının veya işletme hakkına sahip tüzel kişinin faaliyetini icra için	veya_Conj elektrik_Noun üretim_Noun ve_Conj dağıtım_Noun varlıklarının_Noun işletme_Verb hakkı_Noun verilmiş_Verb ise_Verb ,_Punc kiracı_Noun veya_Conj işletme_Verb hakkına_Noun sahip_Noun tüzel_Adj kişi_Noun tarafından_Noun yapılan_Verb	<<< bir_Det ve_Conj ikinci_Adj >>>	fıkralardaki_Noun giderler_Noun bunların_Pron özel_Adj maliyet_Noun bedeli_Noun olarak_Verb ayrıca_Adv değerlenir_Noun ._Punc Kiracının_Noun veya_Conj işletme_Verb hakkına_Noun sahip_Noun tüzel_Adj kişinin_Noun faaliyetini_Noun icra_Noun için_Postp	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=295&uT=y	270087596	270087598
297	1	yer alan ; 3. İşkence ( madde 94 , 95 ) 7. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 8. Devletin Güvenliğine Karşı Suçlar ( madde 302 , 303 , 304 ,	yer_Noun alan_Verb ;_Punc 3._Num İşkence_Noun (_Punc madde_Noun 94_Num ,_Punc 95_Num )_Punc 7._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 8._Num Devletin_Noun Güvenliğine_Noun Karşı_Postp Suçlar_Noun (_Punc madde_Noun 302_Num ,_Punc 303_Num ,_Punc 304_Num ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=296&uT=y	273507140	273507142
298	1	68 ve 74 üncü maddelerinde tanımlanan suçlar . f ) 31.8.1956 tarihli ve 6831 sayılı Orman Kanununun 110 uncu maddesinin	<<< dört ve beşinci >>>	fıkralarında tanımlanan kasten orman yakma suçları . ( 4 ) Sadece adli para cezasını gerektiren veya hapis cezasının üst sınırı	68_Num ve_Conj 74_Num üncü_Noun maddelerinde_Noun tanımlanan_Verb suçlar_Noun ._Punc f_Undef )_Punc 31.8.1956_Num tarihli_Noun ve_Conj 6831_Num sayılı_Adj Orman_Noun Kanununun_Noun 110_Num uncu_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkralarında_Noun tanımlanan_Verb kasten_Adv orman_Noun yakma_Verb suçları_Noun ._Punc (_Punc 4_Num )_Punc Sadece_Adv adli_Adj para_Noun cezasını_Noun gerektiren_Verb veya_Conj hapis_Noun cezasının_Noun üst_Noun sınırı_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=297&uT=y	273507294	273507296
299	1	yer alan ; 3. İşkence ( madde 94 , 95 ) 7. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 8. Devletin Güvenliğine Karşı Suçlar ( madde 302 , 303 , 304 ,	yer_Noun alan_Verb ;_Punc 3._Num İşkence_Noun (_Punc madde_Noun 94_Num ,_Punc 95_Num )_Punc 7._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 8._Num Devletin_Noun Güvenliğine_Noun Karşı_Postp Suçlar_Noun (_Punc madde_Noun 302_Num ,_Punc 303_Num ,_Punc 304_Num ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=298&uT=y	274030641	274030643
300	1	68 ve 74 üncü maddelerinde tanımlanan suçlar . f ) 31.8.1956 tarihli ve 6831 sayılı Orman Kanununun 110 uncu maddesinin	<<< dört ve beşinci >>>	fıkralarında tanımlanan kasten orman yakma suçları . ( 4 ) Sadece adli para cezasını gerektiren veya hapis cezasının üst sınırı	68_Num ve_Conj 74_Num üncü_Noun maddelerinde_Noun tanımlanan_Verb suçlar_Noun ._Punc f_Undef )_Punc 31.8.1956_Num tarihli_Noun ve_Conj 6831_Num sayılı_Adj Orman_Noun Kanununun_Noun 110_Num uncu_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkralarında_Noun tanımlanan_Verb kasten_Adv orman_Noun yakma_Verb suçları_Noun ._Punc (_Punc 4_Num )_Punc Sadece_Adv adli_Adj para_Noun cezasını_Noun gerektiren_Verb veya_Conj hapis_Noun cezasının_Noun üst_Noun sınırı_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=299&uT=y	274030795	274030797
301	1	95 ) , 7. Parada sahtecilik ( madde 197 ) , 8. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 9. İhaleye fesat karıştırma ( madde 235 ) , 10. Rüşvet ( madde	95_Num )_Punc ,_Punc 7._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 8._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 9._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 10._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=300&uT=y	274346517	274346519
302	1	fıkrası kapsamına , işyerinin de dahil edilmesi uygun görülerek fıkrada buna göre değişiklik yapılmış , Kanunun sistematiğine uygun olarak maddenin	<<< iki ve üçüncü >>>	fıkralarının yerleri değiştirilmiş , çerçeve madde bu doğrultuda değiştirilerek 6 ncı madde olarak kabul edilmiştir . Türk Ceza Kanununun 165	fıkrası_Noun kapsamına_Noun ,_Punc işyerinin_Undef de_Conj dahil_Noun edilmesi_Verb uygun_Adj görülerek_Verb fıkrada_Noun buna_Pron göre_Postp değişiklik_Adj yapılmış_Verb ,_Punc Kanunun_Noun sistematiğine_Adj uygun_Adj olarak_Verb maddenin_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	fıkralarının_Noun yerleri_Noun değiştirilmiş_Verb ,_Punc çerçeve_Noun madde_Noun bu_Det doğrultuda_Noun değiştirilerek_Verb 6_Num ncı_Undef madde_Noun olarak_Verb kabul_Noun edilmiştir_Verb ._Punc Türk_Noun Ceza_Noun Kanununun_Noun 165_Num	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=301&uT=y	274438135	274438137
303	1	veya uyarıcı madde imal ve ticareti ( madde 188 ) , 2. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 3. Silahlı örgüt ( madde 314 ) veya bu örgütlere silah sağlama (	veya_Conj uyarıcı_Noun madde_Noun imal_Noun ve_Conj ticareti_Noun (_Punc madde_Noun 188_Num )_Punc ,_Punc 2._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 3._Num Silahlı_Noun örgüt_Noun (_Punc madde_Noun 314_Num )_Punc veya_Conj bu_Det örgütlere_Noun silah_Noun sağlama_Verb (_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=302&uT=y	274640737	274640739
304	1	188 ) , 4. Parada sahtecilik ( madde 197 ) , 5. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 6. İhaleye fesat karıştırma ( madde 235 ) , 7. Rüşvet ( madde	188_Num )_Punc ,_Punc 4._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 5._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 6._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 7._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=303&uT=y	274640854	274640856
305	1	lira , c ) 12 nci maddesi hükümlerine aykırı hareket edenler hakkında onmilyar lira , d ) 13 üncü maddesinin	<<< beş ve yedinci >>>	fıkralarındaki yükümlülükleri yerine getirmeyen elektronik sertifika hizmet sağlayıcısına sekizmilyar lira , e ) 15 inci maddesi hükmüne aykırı hareket eden	lira_Noun ,_Punc c_Undef )_Punc 12_Num nci_Undef maddesi_Noun hükümlerine_Noun aykırı_Adj hareket_Noun edenler_Verb hakkında_Noun onmilyar_Undef lira_Noun ,_Punc d_Noun )_Punc 13_Num üncü_Noun maddesinin_Noun	<<< beş_Adj ve_Conj yedinci_Adj >>>	fıkralarındaki_Noun yükümlülükleri_Noun yerine_Noun getirmeyen_Verb elektronik_Adj sertifika_Noun hizmet_Noun sağlayıcısına_Verb sekizmilyar_Undef lira_Noun ,_Punc e_Interj )_Punc 15_Num inci_Noun maddesi_Noun hükmüne_Noun aykırı_Adj hareket_Noun eden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=304&uT=y	274899496	274899498
306	1	tarafından çıkarılacak yönetmeliklerle düzenlenir . Kamu kurum ve kuruluşları hakkında uygulanmayacak hükümler MADDE 21. - Bu Kanunun 8 inci maddesinin	<<< dört ve beşinci >>>	fıkraları ile 15 ve 19 uncu maddesi hükümleri , elektronik sertifika hizmet sağlama faaliyeti yerine getiren kamu kurum ve kuruluşları	tarafından_Noun çıkarılacak_Verb yönetmeliklerle_Noun düzenlenir_Verb ._Punc Kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun hakkında_Noun uygulanmayacak_Verb hükümler_Noun MADDE_Noun 21._Num -_Punc Bu_Det Kanunun_Noun 8_Num inci_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkraları_Noun ile_Postp 15_Num ve_Conj 19_Num uncu_Noun maddesi_Noun hükümleri_Noun ,_Punc elektronik_Adj sertifika_Noun hizmet_Noun sağlama_Verb faaliyeti_Noun yerine_Noun getiren_Verb kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=305&uT=y	274899816	274899818
307	1	sağanak yağışlı , öteki yerlerin az bulutlu geçmesi bekleniyor . Bayram süresince hava sıcaklığının mevsim normallerinde seyredeceği , bir ,	<<< iki ve üçüncü >>>	gün Marmara ile yurdun iç ve doğu bölgelerinde yoğun sis görüleceği tahmin ediliyor . Kurban Bayramı namazı , Ankara'da 07.55'te	sağanak_Noun yağışlı_Adj ,_Punc öteki_Noun yerlerin_Noun az_Adj bulutlu_Noun geçmesi_Verb bekleniyor_Verb ._Punc Bayram_Noun süresince_Noun hava_Noun sıcaklığının_Adj mevsim_Noun normallerinde_Adj seyredeceği_Verb ,_Punc bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	gün_Noun Marmara_Noun ile_Postp yurdun_Noun iç_Noun ve_Conj doğu_Noun bölgelerinde_Noun yoğun_Adj sis_Noun görüleceği_Verb tahmin_Noun ediliyor_Verb ._Punc Kurban_Noun Bayramı_Noun namazı_Noun ,_Punc Ankara'da_Noun 07.55'te_Undef	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=306&uT=y	276624082	276624084
308	1	yapmasına bağlıdır Devlet vereceği zımmilik hakkına karşılık onlardan bir şeyler isteyebilir Dikkat edilirse devşirme Bulgar Sırp ve benzerlerinden alınırdı Bunlar	<<< dokuz ve onuncu >>>	yüzyıllarda yani İslamiyet nazil olduktan sonra Hıristiyan olmuşlardı Ermeni Rum Yahudilerden devşirme yapılmazdı zira onlar İslamiyet nazil olmadan önce semavi	yapmasına_Verb bağlıdır_Noun Devlet_Noun vereceği_Verb zımmilik_Undef hakkına_Noun karşılık_Noun onlardan_Pron bir_Det şeyler_Noun isteyebilir_Verb Dikkat_Noun edilirse_Verb devşirme_Adj Bulgar_Adj Sırp_Noun ve_Conj benzerlerinden_Adj alınırdı_Verb Bunlar_Pron	<<< dokuz_Adj ve_Conj onuncu_Adj >>>	yüzyıllarda_Noun yani_Conj İslamiyet_Noun nazil_Adj olduktan_Verb sonra_Postp Hıristiyan_Undef olmuşlardı_Verb Ermeni_Noun Rum_Noun Yahudilerden_Noun devşirme_Adj yapılmazdı_Verb zira_Conj onlar_Pron İslamiyet_Noun nazil_Adj olmadan_Verb önce_Postp semavi_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=307&uT=y	277256072	277256074
309	2	Metin Aktaş’ın yapacak bir şeyi yoktu . Son dört haftayı kayıpla kapatan Trabzonspor , maçın bitimine dört dakika kala golü	<<< yedi ve beşinci >>>	haftaya büyük sorunlarla girdi . Son sözüm Metin Tokat’a . O da kendine olan güvenini yitirmiş . Üç kritik pozisyonda	Metin_Noun Aktaş’ın_Noun yapacak_Verb bir_Det şeyi_Noun yoktu_Adj ._Punc Son_Adj dört_Adj haftayı_Noun kayıpla_Adj kapatan_Verb Trabzonspor_Noun ,_Punc maçın_Noun bitimine_Noun dört_Adj dakika_Noun kala_Postp golü_Noun	<<< yedi_Adj ve_Conj beşinci_Adj >>>	haftaya_Noun büyük_Adj sorunlarla_Noun girdi_Verb ._Punc Son_Adj sözüm_Noun Metin_Noun Tokat’a_Noun ._Punc O_Det da_Conj kendine_Pron olan_Verb güvenini_Noun yitirmiş_Verb ._Punc Üç_Adj kritik_Adj pozisyonda_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=308&uT=y	279705864	279705866
310	2	Üçüncü 2 milyar 400 milyon . Amerikan Hastanesi : İlk deneme 2 bin 750 , ikinci 2 bin 250 ,	<<< üç ve dördüncü >>>	2000 dolar . İstanbul Cerrahi Hastanesi : İlk deneme 2 bin 250 dolar İkinci 2 bin dolar Üçüncü 1800 dolar	Üçüncü_Adj 2_Num milyar_Noun 400_Num milyon_Adj ._Punc Amerikan_Noun Hastanesi_Noun :_Punc İlk_Adj deneme_Noun 2_Num bin_Adj 750_Num ,_Punc ikinci_Adj 2_Num bin_Adj 250_Num ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	2000_Num dolar_Noun ._Punc İstanbul_Noun Cerrahi_Noun Hastanesi_Noun :_Punc İlk_Adj deneme_Noun 2_Num bin_Adj 250_Num dolar_Noun İkinci_Adj 2_Num bin_Adj dolar_Noun Üçüncü_Adj 1800_Num dolar_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=309&uT=y	280442357	280442359
311	2	trilyon 553 milyar 922 milyon lira vergi tahakkuk ettirildi . Koç’un iki kızı da ilk üçte Geçen yılın rekortmenler listesinde	<<< iki ve üçüncü >>>	sıralarda yeralan Sevgi Gönül ile Semahat Sevim Arsel ise bu yıl yer değiştirdi . 2001 listesinde 2 trilyon 320.9 milyar	trilyon_Noun 553_Num milyar_Noun 922_Num milyon_Adj lira_Noun vergi_Noun tahakkuk_Noun ettirildi_Verb ._Punc Koç’un_Noun iki_Adj kızı_Noun da_Conj ilk_Adj üçte_Adj Geçen_Adj yılın_Noun rekortmenler_Noun listesinde_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıralarda_Noun yeralan_Undef Sevgi_Noun Gönül_Noun ile_Postp Semahat_Noun Sevim_Noun Arsel_Undef ise_Verb bu_Det yıl_Noun yer_Noun değiştirdi_Verb ._Punc 2001_Num listesinde_Noun 2_Num trilyon_Noun 320.9_Num milyar_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=310&uT=y	282725826	282725828
312	2	yanıtını veren Kahkonen , Seçimden sonra yeniden gelecek misiniz ? sorusu üzerine de Davet edildiğimiz zaman geleceğiz dedi . Kahkonen	<<< dört ve beşinci >>>	gözden geçirmelerinin birleştirilmeyeceğini de söyledi . Koşullar mutabakatı Önümüzdeki dönemde programı yolunda tutmak için daha fazla çalışmak gerekiyor diyen Kahkonen	yanıtını_Noun veren_Verb Kahkonen_Undef ,_Punc Seçimden_Noun sonra_Postp yeniden_Adv gelecek_Noun misiniz_Ques ?_Punc sorusu_Noun üzerine_Noun de_Conj Davet_Noun edildiğimiz_Verb zaman_Noun geleceğiz_Verb dedi_Verb ._Punc Kahkonen_Undef	<<< dört_Adj ve_Conj beşinci_Adj >>>	gözden_Noun geçirmelerinin_Verb birleştirilmeyeceğini_Verb de_Conj söyledi_Verb ._Punc Koşullar_Noun mutabakatı_Noun Önümüzdeki_Noun dönemde_Noun programı_Noun yolunda_Noun tutmak_Verb için_Postp daha_Adv fazla_Adj çalışmak_Verb gerekiyor_Verb diyen_Verb Kahkonen_Undef	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=311&uT=y	286064183	286064185
313	2	yüzünden yangı geçirdim deyince , yelverenlerden sorumlu yarkomiser hızla yerinden fırlayarak olaya el koydu . Ergüven’deki bilgi şöleni , meslekte	<<< on ve yirmibeşinci >>>	yıllarını dolduran başgüven , yargüven , baygüven ve aygüvenlere verilen ergiliklerle sona erdi . Zor bir metin olduğunun farkındayız .	yüzünden_Adj yangı_Noun geçirdim_Verb deyince_Noun ,_Punc yelverenlerden_Undef sorumlu_Noun yarkomiser_Undef hızla_Noun yerinden_Noun fırlayarak_Verb olaya_Noun el_Noun koydu_Verb ._Punc Ergüven’deki_Noun bilgi_Noun şöleni_Noun ,_Punc meslekte_Noun	<<< on_Adj ve_Conj yirmibeşinci_Undef >>>	yıllarını_Noun dolduran_Verb başgüven_Undef ,_Punc yargüven_Undef ,_Punc baygüven_Undef ve_Conj aygüvenlere_Undef verilen_Verb ergiliklerle_Noun sona_Noun erdi_Verb ._Punc Zor_Adj bir_Det metin_Noun olduğunun_Verb farkındayız_Noun ._Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=312&uT=y	287456205	287456207
314	2	, nitelik ve etkinliği artırılmış ve profesyonel insan gücüne sahip bir Hava Uzay Kuvveti’ne dönüştürmek . Geleceğin uçağı Asparuk ,	<<< iki ve üçüncü >>>	nesil muharip uçaklar olarak bilinen F - 4 ve F - 5’lerin 2015 - 2020’li yıllarda envanterden çıkarılacağını , elde	,_Punc nitelik_Noun ve_Conj etkinliği_Adj artırılmış_Verb ve_Conj profesyonel_Adj insan_Noun gücüne_Noun sahip_Noun bir_Det Hava_Noun Uzay_Noun Kuvveti’ne_Noun dönüştürmek_Verb ._Punc Geleceğin_Noun uçağı_Noun Asparuk_Undef ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	nesil_Noun muharip_Noun uçaklar_Noun olarak_Verb bilinen_Verb F_Undef -_Punc 4_Num ve_Conj F_Undef -_Punc 5’lerin_Num 2015_Num -_Punc 2020’li_Undef yıllarda_Noun envanterden_Noun çıkarılacağını_Verb ,_Punc elde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=313&uT=y	287769116	287769118
315	2	olarak lise birinci sınıftan çıkıyor . Lise birinci sınıfta , ezberci eğitimden uzak , kalıcı bilgilerle öğrenciler yetiştirilirse , lise	<<< iki ve üçüncü >>>	sınıflarda test programları uygulanırsa öğrencinin dershaneye gitmesine gerek yok . Dershanesiz de üniversiteli olunur . Ancak burada dershanelerin yaptıklarını küçümsememek	olarak_Verb lise_Noun birinci_Adj sınıftan_Noun çıkıyor_Verb ._Punc Lise_Noun birinci_Adj sınıfta_Noun ,_Punc ezberci_Noun eğitimden_Noun uzak_Adj ,_Punc kalıcı_Verb bilgilerle_Noun öğrenciler_Noun yetiştirilirse_Verb ,_Punc lise_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıflarda_Noun test_Noun programları_Noun uygulanırsa_Verb öğrencinin_Noun dershaneye_Noun gitmesine_Verb gerek_Noun yok_Adj ._Punc Dershanesiz_Noun de_Conj üniversiteli_Noun olunur_Verb ._Punc Ancak_Conj burada_Noun dershanelerin_Noun yaptıklarını_Verb küçümsememek_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=314&uT=y	287878313	287878315
316	2	hayat bilgisi . Konu : Savaş . Sınıra 20 kilometre uzaklıktaki okulda 50 öğrenci eğitim görüyor . Öğlene kadar bir	<<< iki ve üçüncü >>>	sınıflar , öğleden sonra ise dört ve beşinci sınıflar okuyor . Teneffüse çıkmak için bekledikleri zilleri de artık siren yerine	hayat_Noun bilgisi_Noun ._Punc Konu_Noun :_Punc Savaş_Noun ._Punc Sınıra_Noun 20_Num kilometre_Noun uzaklıktaki_Noun okulda_Noun 50_Num öğrenci_Noun eğitim_Noun görüyor_Verb ._Punc Öğlene_Noun kadar_Postp bir_Det	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıflar_Noun ,_Punc öğleden_Noun sonra_Postp ise_Verb dört_Adj ve_Conj beşinci_Adj sınıflar_Noun okuyor_Verb ._Punc Teneffüse_Noun çıkmak_Verb için_Postp bekledikleri_Verb zilleri_Noun de_Conj artık_Adv siren_Noun yerine_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=315&uT=y	289222596	289222598
317	2	20 kilometre uzaklıktaki okulda 50 öğrenci eğitim görüyor . Öğlene kadar bir iki ve üçüncü sınıflar , öğleden sonra ise	<<< dört ve beşinci >>>	sınıflar okuyor . Teneffüse çıkmak için bekledikleri zilleri de artık siren yerine kullanılıyor . Zil uzun çalınca hep birlikte ders	20_Num kilometre_Noun uzaklıktaki_Noun okulda_Noun 50_Num öğrenci_Noun eğitim_Noun görüyor_Verb ._Punc Öğlene_Noun kadar_Postp bir_Det iki_Adj ve_Conj üçüncü_Adj sınıflar_Noun ,_Punc öğleden_Noun sonra_Postp ise_Verb	<<< dört_Adj ve_Conj beşinci_Adj >>>	sınıflar_Noun okuyor_Verb ._Punc Teneffüse_Noun çıkmak_Verb için_Postp bekledikleri_Verb zilleri_Noun de_Conj artık_Adv siren_Noun yerine_Noun kullanılıyor_Verb ._Punc Zil_Noun uzun_Adj çalınca_Verb hep_Adv birlikte_Postp ders_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=316&uT=y	289222604	289222606
318	2	sıra , yeni sınır kapılarının açılmasına da onay verdi . Üst düzey bir yetkili , İkinci ve hatta üç ,	<<< dört ve beşinci >>>	sınır kapılarının açılması konusunda mutabıkız dedi . İşadamı Ahmet Ağaoğlu'nu Trabzonspor Başkanlığı'na adaylıktan vazgeçirdiği iddiasıyla Kaya Çilingiroğlu'nun yaralanması olayına karışan	sıra_Noun ,_Punc yeni_Adj sınır_Noun kapılarının_Noun açılmasına_Verb da_Conj onay_Noun verdi_Verb ._Punc Üst_Noun düzey_Noun bir_Det yetkili_Noun ,_Punc İkinci_Adj ve_Conj hatta_Conj üç_Adj ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	sınır_Noun kapılarının_Noun açılması_Verb konusunda_Noun mutabıkız_Undef dedi_Verb ._Punc İşadamı_Undef Ahmet_Noun Ağaoğlu'nu_Noun Trabzonspor_Noun Başkanlığı'na_Noun adaylıktan_Noun vazgeçirdiği_Verb iddiasıyla_Noun Kaya_Noun Çilingiroğlu'nun_Undef yaralanması_Verb olayına_Noun karışan_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=317&uT=y	293868770	293868772
